,YEAR,SEX,AGE,INCOME,COHORT,RACE,EDUC,REALINC,WTSSALL
57069,2014,2,37,10,1977,1,10,7686.25,.448001692828344
57070,2014,2,30,12,1984,3,15,47300,.896003385656687
57071,2014,2,43,9,1971,3,5,5321.25,2.24000846414172
57072,2014,1,56,9,1958,1,11,5321.25,.448001692828344
57073,2014,1,69,10,1945,1,8,8868.75,.448001692828344
57074,2014,2,40,11,1974,1,11,11233.75,.896003385656687
57075,2014,2,25,12,1989,1,16,13007.5,2.0708860993606
57076,2014,1,56,12,1958,1,16,31927.5,.896003385656687
57077,2014,2,51,9,1963,3,13,39022.5,.896003385656687
57078,2014,1,46,12,1968,1,13,134817.4399,.690295366453534
57079,2014,1,51,12,1963,1,14,13007.5,1.38059073290707
57080,2014,2,39,7,1975,3,8,3547.5,.448001692828344
57081,2014,2,30,11,1984,2,14,11233.75,.448001692828344
57082,2014,2,36,98,1978,1,12,0,1.38059073290707
57083,2014,2,42,9,1972,1,11,5321.25,.448001692828344
57084,2014,1,38,12,1976,3,14,15372.5,.896003385656687
57085,2014,2,38,12,1976,1,15,15372.5,.448001692828344
57086,2014,2,28,1,1986,2,18,236.5,.448001692828344
57087,2014,1,35,11,1979,1,13,11233.75,.690295366453534
57088,2014,1,57,12,1957,1,16,56760,3.13601184979841
57089,2014,1,50,12,1964,1,15,134817.4399,1.38059073290707
57090,2014,1,54,12,1960,1,16,21285,.448001692828344
57091,2014,2,99,12,9999,1,17,47300,1.38059073290707
57092,2014,2,61,12,1953,1,16,39022.5,1.38059073290707
57093,2014,2,54,12,1960,1,16,134817.4399,.448001692828344
57094,2014,1,47,13,1967,1,16,0,.896003385656687
57095,2014,1,53,12,1961,3,12,26015,1.34400507848503
57096,2014,2,37,98,1977,2,12,0,2.0708860993606
57097,2014,2,38,12,1976,3,11,31927.5,1.34400507848503
57098,2014,1,31,12,1983,1,14,47300,.896003385656687
57099,2014,2,69,12,1945,1,10,15372.5,.448001692828344
57100,2014,1,35,12,1979,1,16,134817.4399,.896003385656687
57101,2014,2,61,13,1953,1,17,0,.896003385656687
57102,2014,1,80,12,1934,1,14,26015,2.0708860993606
57103,2014,1,59,13,1955,1,11,0,.896003385656687
57104,2014,1,26,13,1988,1,14,0,1.34400507848503
57105,2014,2,50,12,1964,1,16,56760,.448001692828344
57106,2014,2,43,12,1971,2,12,21285,.448001692828344
57107,2014,1,30,12,1984,1,15,26015,.690295366453534
57108,2014,1,59,12,1955,1,11,47300,.896003385656687
57109,2014,2,32,12,1982,1,15,56760,.896003385656687
57110,2014,1,32,12,1982,3,14,17737.5,.896003385656687
57111,2014,2,52,12,1962,1,18,134817.4399,2.0708860993606
57112,2014,1,42,12,1972,1,16,47300,.896003385656687
57113,2014,1,29,12,1985,3,14,39022.5,.896003385656687
57114,2014,2,81,12,1933,1,12,31927.5,.448001692828344
57115,2014,1,51,12,1963,3,18,134817.4399,1.38059073290707
57116,2014,2,24,6,1990,2,17,3074.5,.896003385656687
57117,2014,2,63,9,1951,1,15,5321.25,.448001692828344
57118,2014,2,44,12,1970,1,18,39022.5,.690295366453534
57119,2014,2,56,12,1958,1,18,47300,.690295366453534
57120,2014,2,43,12,1971,3,16,134817.4399,1.34400507848503
57121,2014,1,51,11,1963,1,16,10051.25,.448001692828344
57122,2014,2,32,11,1982,3,16,11233.75,.448001692828344
57123,2014,2,47,12,1967,3,20,134817.4399,1.38059073290707
57124,2014,2,47,12,1967,3,16,47300,.896003385656687
57125,2014,1,34,12,1980,3,20,134817.4399,.896003385656687
57126,2014,1,69,12,1945,1,16,134817.4399,.896003385656687
57127,2014,2,65,12,1949,1,16,134817.4399,1.34400507848503
57128,2014,1,57,12,1957,1,18,134817.4399,.690295366453534
57129,2014,1,24,12,1990,1,16,39022.5,1.38059073290707
57130,2014,1,32,12,1982,1,12,134817.4399,2.0708860993606
57131,2014,1,51,12,1963,1,14,13007.5,.896003385656687
57132,2014,2,66,12,1948,1,20,134817.4399,.896003385656687
57133,2014,2,51,12,1963,1,16,47300,.896003385656687
57134,2014,1,27,13,1987,1,16,0,1.34400507848503
57135,2014,2,39,12,1975,1,20,134817.4399,.896003385656687
57136,2014,2,41,12,1973,3,18,134817.4399,.896003385656687
57137,2014,1,54,12,1960,1,16,134817.4399,.896003385656687
57138,2014,2,58,12,1956,1,16,134817.4399,1.38059073290707
57139,2014,1,43,12,1971,3,12,15372.5,.896003385656687
57140,2014,2,55,11,1959,3,6,11233.75,.896003385656687
57141,2014,1,51,9,1963,3,11,5321.25,.896003385656687
57142,2014,2,40,1,1974,3,10,236.5,.896003385656687
57143,2014,2,35,3,1979,2,11,1655.5,.448001692828344
57144,2014,1,43,1,1971,3,10,236.5,.896003385656687
57145,2014,2,36,10,1978,2,10,7686.25,.896003385656687
57146,2014,2,30,9,1984,3,9,5321.25,.448001692828344
57147,2014,1,56,3,1958,2,10,1655.5,.448001692828344
57148,2014,1,41,12,1973,2,16,47300,.896003385656687
57149,2014,1,25,12,1989,1,12,26015,.896003385656687
57150,2014,2,48,12,1966,2,14,26015,.448001692828344
57151,2014,1,45,12,1969,1,15,66220,.448001692828344
57152,2014,2,72,11,1942,2,12,10051.25,.448001692828344
57153,2014,2,27,12,1987,2,16,66220,1.38059073290707
57154,2014,2,24,12,1990,1,8,15372.5,.896003385656687
57155,2014,2,40,11,1974,3,15,10051.25,.896003385656687
57156,2014,2,26,12,1988,2,14,21285,1.38059073290707
57157,2014,2,28,9,1986,3,13,6503.75,.448001692828344
57158,2014,2,37,12,1977,2,12,17737.5,.448001692828344
57159,2014,2,99,13,9999,2,17,0,.690295366453534
57160,2014,1,62,98,1952,2,11,0,.896003385656687
57161,2014,2,43,12,1971,2,13,47300,.448001692828344
57162,2014,1,32,12,1982,1,18,39022.5,.896003385656687
57163,2014,2,65,12,1949,2,12,13007.5,.690295366453534
57164,2014,2,32,12,1982,1,16,21285,1.38059073290707
57165,2014,1,51,13,1963,1,17,0,.690295366453534
57166,2014,1,41,12,1973,1,16,47300,1.38059073290707
57167,2014,1,81,12,1933,1,16,47300,.448001692828344
57168,2014,2,74,12,1940,1,16,31927.5,1.34400507848503
57169,2014,1,42,12,1972,1,20,134817.4399,.896003385656687
57170,2014,1,45,13,1969,1,16,0,1.38059073290707
57171,2014,1,23,12,1991,2,16,56760,1.34400507848503
57172,2014,1,26,11,1988,3,12,10051.25,1.79200677131337
57173,2014,2,29,12,1985,3,12,47300,.896003385656687
57174,2014,1,28,12,1986,3,12,17737.5,1.34400507848503
57175,2014,2,60,10,1954,1,16,8868.75,.896003385656687
57176,2014,2,35,12,1979,1,18,26015,.448001692828344
57177,2014,2,38,12,1976,3,16,66220,1.38059073290707
57178,2014,1,30,12,1984,3,16,39022.5,.896003385656687
57179,2014,1,44,12,1970,3,20,66220,.896003385656687
57180,2014,2,58,12,1956,1,16,13007.5,.448001692828344
57181,2014,1,41,8,1973,1,16,4257,.448001692828344
57182,2014,2,61,12,1953,1,18,21285,.448001692828344
57183,2014,2,56,12,1958,1,16,13007.5,.690295366453534
57184,2014,2,79,12,1935,1,16,26015,.448001692828344
57185,2014,1,32,12,1982,1,14,31927.5,.690295366453534
57186,2014,2,68,12,1946,1,19,13007.5,.448001692828344
57187,2014,2,89,12,1925,1,15,56760,.448001692828344
57188,2014,1,38,12,1976,3,20,134817.4399,1.38059073290707
57189,2014,2,29,12,1985,2,16,13007.5,.448001692828344
57190,2014,1,77,12,1937,2,17,66220,1.34400507848503
57191,2014,1,47,12,1967,2,13,31927.5,1.38059073290707
57192,2014,1,53,12,1961,2,16,134817.4399,.896003385656687
57193,2014,2,54,12,1960,2,14,47300,.448001692828344
57194,2014,2,64,12,1950,2,18,39022.5,.690295366453534
57195,2014,2,62,98,1952,1,16,0,.690295366453534
57196,2014,2,30,12,1984,1,20,31927.5,.690295366453534
57197,2014,1,61,12,1953,1,20,134817.4399,.896003385656687
57198,2014,1,63,9,1951,1,16,6503.75,.448001692828344
57199,2014,1,41,12,1973,1,20,66220,.896003385656687
57200,2014,2,57,12,1957,3,16,56760,.896003385656687
57201,2014,2,29,12,1985,1,14,15372.5,2.76118146581414
57202,2014,1,40,12,1974,1,20,47300,.896003385656687
57203,2014,1,21,12,1993,1,14,56760,1.38059073290707
57204,2014,1,55,12,1959,1,12,31927.5,.896003385656687
57205,2014,2,81,98,1933,1,15,0,.896003385656687
57206,2014,2,38,12,1976,1,17,66220,.896003385656687
57207,2014,1,37,12,1977,1,12,15372.5,.896003385656687
57208,2014,2,45,12,1969,1,18,56760,1.38059073290707
57209,2014,2,37,12,1977,2,16,26015,.448001692828344
57210,2014,1,55,13,1959,3,16,0,.448001692828344
57211,2014,2,74,12,1940,1,16,26015,.448001692828344
57212,2014,2,84,98,1930,1,20,0,.448001692828344
57213,2014,1,54,12,1960,1,14,13007.5,.448001692828344
57214,2014,1,23,98,1991,2,13,0,1.34400507848503
57215,2014,2,25,10,1989,3,6,7686.25,1.38059073290707
57216,2014,2,81,10,1933,1,14,7686.25,.448001692828344
57217,2014,1,48,12,1966,1,14,47300,1.38059073290707
57218,2014,1,46,10,1968,1,12,7686.25,.896003385656687
57219,2014,1,51,12,1963,3,6,13007.5,2.24000846414172
57220,2014,2,86,10,1928,2,14,8868.75,.448001692828344
57221,2014,1,54,12,1960,3,10,26015,1.38059073290707
57222,2014,2,45,12,1969,1,14,39022.5,.690295366453534
57223,2014,2,75,12,1939,1,18,39022.5,.448001692828344
57224,2014,1,23,12,1991,1,14,17737.5,.896003385656687
57225,2014,2,63,12,1951,1,13,31927.5,.690295366453534
57226,2014,2,82,9,1932,1,12,5321.25,.448001692828344
57227,2014,2,50,12,1964,1,14,134817.4399,.896003385656687
57228,2014,1,83,12,1931,1,18,15372.5,.448001692828344
57229,2014,1,67,13,1947,1,19,0,.896003385656687
57230,2014,2,84,12,1930,1,13,31927.5,1.38059073290707
57231,2014,2,59,9,1955,2,16,6503.75,1.38059073290707
57232,2014,2,45,12,1969,1,20,39022.5,.448001692828344
57233,2014,1,55,12,1959,1,14,31927.5,1.34400507848503
57234,2014,2,62,6,1952,1,17,3074.5,.896003385656687
57235,2014,2,77,9,1937,1,12,5321.25,.690295366453534
57236,2014,1,46,12,1968,1,16,56760,.448001692828344
57237,2014,1,59,12,1955,1,15,31927.5,1.38059073290707
57238,2014,2,20,12,1994,2,12,13007.5,.896003385656687
57239,2014,1,63,12,1951,1,18,15372.5,.448001692828344
57240,2014,2,71,12,1943,1,16,13007.5,.448001692828344
57241,2014,1,37,12,1977,3,14,26015,.690295366453534
57242,2014,2,27,12,1987,1,12,17737.5,1.34400507848503
57243,2014,2,26,12,1988,1,12,26015,.896003385656687
57244,2014,1,46,12,1968,1,12,21285,.896003385656687
57245,2014,2,56,12,1958,1,3,39022.5,2.76118146581414
57246,2014,2,45,12,1969,3,14,15372.5,3.45147683226767
57247,2014,1,62,12,1952,1,12,21285,.448001692828344
57248,2014,1,24,98,1990,2,11,0,1.38059073290707
57249,2014,1,48,12,1966,2,16,31927.5,.448001692828344
57250,2014,1,31,12,1983,2,14,21285,1.38059073290707
57251,2014,1,37,12,1977,2,16,31927.5,.448001692828344
57252,2014,2,35,11,1979,2,12,10051.25,.690295366453534
57253,2014,2,26,12,1988,1,12,17737.5,.896003385656687
57254,2014,2,54,6,1960,1,10,3074.5,2.0708860993606
57255,2014,2,36,12,1978,1,13,13007.5,.448001692828344
57256,2014,2,79,9,1935,1,12,5321.25,.896003385656687
57257,2014,2,78,9,1936,2,11,5321.25,1.38059073290707
57258,2014,1,27,11,1987,1,12,11233.75,2.0708860993606
57259,2014,2,20,98,1994,3,14,0,1.34400507848503
57260,2014,1,41,12,1973,1,12,47300,.896003385656687
57261,2014,1,63,12,1951,1,12,17737.5,.896003385656687
57262,2014,1,25,12,1989,2,13,13007.5,.896003385656687
57263,2014,2,32,9,1982,1,12,5321.25,1.34400507848503
57264,2014,2,34,8,1980,2,5,4257,.448001692828344
57265,2014,1,46,12,1968,3,16,39022.5,.896003385656687
57266,2014,1,50,12,1964,1,9,17737.5,3.45147683226767
57267,2014,2,34,12,1980,3,11,17737.5,.896003385656687
57268,2014,2,22,5,1992,1,11,2601.5,.896003385656687
57269,2014,1,35,12,1979,1,6,15372.5,.896003385656687
57270,2014,2,41,11,1973,1,6,11233.75,.896003385656687
57271,2014,2,53,11,1961,1,3,11233.75,1.34400507848503
57272,2014,2,54,10,1960,1,6,8868.75,1.38059073290707
57273,2014,2,50,13,1964,3,20,0,.448001692828344
57274,2014,2,38,12,1976,1,13,21285,1.34400507848503
57275,2014,2,35,12,1979,1,11,17737.5,.896003385656687
57276,2014,1,19,9,1995,2,12,5321.25,2.24000846414172
57277,2014,1,56,98,1958,3,9,0,.896003385656687
57278,2014,1,46,12,1968,3,16,134817.4399,1.38059073290707
57279,2014,2,68,12,1946,1,2,13007.5,.896003385656687
57280,2014,2,41,12,1973,1,14,26015,1.38059073290707
57281,2014,1,29,13,1985,1,12,0,1.38059073290707
57282,2014,2,61,11,1953,3,14,10051.25,.896003385656687
57283,2014,1,56,12,1958,1,16,26015,.896003385656687
57284,2014,2,33,11,1981,1,12,11233.75,.448001692828344
57285,2014,2,24,12,1990,3,16,21285,1.79200677131337
57286,2014,1,69,12,1945,1,14,134817.4399,1.38059073290707
57287,2014,1,61,12,1953,1,17,134817.4399,.896003385656687
57288,2014,2,78,8,1936,2,13,4257,.690295366453534
57289,2014,1,43,9,1971,1,12,5321.25,.448001692828344
57290,2014,1,52,3,1962,1,11,1655.5,.690295366453534
57291,2014,1,59,2,1955,1,12,946,.448001692828344
57292,2014,1,69,12,1945,1,20,134817.4399,1.38059073290707
57293,2014,1,37,12,1977,1,14,39022.5,1.38059073290707
57294,2014,2,41,12,1973,1,16,66220,.690295366453534
57295,2014,2,59,2,1955,1,16,946,.448001692828344
57296,2014,2,23,10,1991,1,15,8868.75,1.79200677131337
57297,2014,1,19,12,1995,3,12,56760,1.34400507848503
57298,2014,2,30,12,1984,1,16,13007.5,1.38059073290707
57299,2014,2,75,13,1939,1,10,0,1.38059073290707
57300,2014,2,46,98,1968,1,5,0,2.0708860993606
57301,2014,1,19,12,1995,1,12,26015,2.0708860993606
57302,2014,2,51,12,1963,3,18,134817.4399,.690295366453534
57303,2014,2,61,12,1953,1,19,66220,.896003385656687
57304,2014,2,45,12,1969,1,13,31927.5,1.34400507848503
57305,2014,1,58,12,1956,3,2,26015,2.24000846414172
57306,2014,2,79,98,1935,1,7,0,1.79200677131337
57307,2014,2,75,11,1939,3,16,10051.25,.896003385656687
57308,2014,1,89,10,1925,1,12,8868.75,.448001692828344
57309,2014,2,41,11,1973,3,12,10051.25,2.0708860993606
57310,2014,1,32,13,1982,3,16,0,1.38059073290707
57311,2014,2,58,12,1956,3,16,47300,1.38059073290707
57312,2014,1,72,12,1942,1,16,26015,.896003385656687
57313,2014,2,66,12,1948,1,14,31927.5,.690295366453534
57314,2014,2,21,9,1993,2,14,5321.25,1.34400507848503
57315,2014,2,45,12,1969,1,12,134817.4399,1.38059073290707
57316,2014,1,58,12,1956,1,13,31927.5,.896003385656687
57317,2014,2,50,12,1964,1,12,31927.5,.896003385656687
57318,2014,2,55,1,1959,1,20,236.5,.690295366453534
57319,2014,1,43,12,1971,1,14,134817.4399,.896003385656687
57320,2014,2,31,12,1983,1,13,15372.5,.896003385656687
57321,2014,2,30,12,1984,1,13,15372.5,1.34400507848503
57322,2014,2,42,9,1972,2,11,6503.75,1.79200677131337
57323,2014,2,25,11,1989,3,10,11233.75,2.68801015697006
57324,2014,2,59,98,1955,1,11,0,.896003385656687
57325,2014,2,80,12,1934,1,11,17737.5,.448001692828344
57326,2014,2,58,10,1956,1,12,7686.25,.448001692828344
57327,2014,2,40,3,1974,1,13,1655.5,.896003385656687
57328,2014,1,78,12,1936,1,18,21285,.448001692828344
57329,2014,2,78,5,1936,1,12,2601.5,.448001692828344
57330,2014,2,46,12,1968,1,18,134817.4399,1.38059073290707
57331,2014,1,43,12,1971,1,18,47300,1.38059073290707
57332,2014,1,81,12,1933,1,16,47300,1.38059073290707
57333,2014,2,63,13,1951,2,16,0,.448001692828344
57334,2014,1,48,12,1966,2,12,21285,2.76118146581414
57335,2014,2,48,12,1966,3,12,31927.5,2.76118146581414
57336,2014,1,57,12,1957,2,13,39022.5,1.34400507848503
57337,2014,2,29,10,1985,1,14,8868.75,.448001692828344
57338,2014,2,30,98,1984,1,14,0,1.38059073290707
57339,2014,2,29,12,1985,2,16,21285,.690295366453534
57340,2014,2,50,12,1964,2,14,31927.5,.448001692828344
57341,2014,2,61,13,1953,1,10,0,2.76118146581414
57342,2014,1,30,12,1984,1,13,31927.5,2.76118146581414
57343,2014,1,32,12,1982,1,19,39022.5,2.0708860993606
57344,2014,2,18,1,1996,1,11,236.5,.896003385656687
57345,2014,2,85,12,1929,1,19,21285,.448001692828344
57346,2014,1,51,8,1963,1,12,4257,.896003385656687
57347,2014,2,26,12,1988,1,12,13007.5,.896003385656687
57348,2014,1,38,12,1976,1,20,66220,1.38059073290707
57349,2014,2,39,12,1975,3,10,39022.5,1.38059073290707
57350,2014,1,20,12,1994,1,14,47300,2.0708860993606
57351,2014,2,39,12,1975,1,15,39022.5,.896003385656687
57352,2014,2,57,12,1957,1,12,66220,.896003385656687
57353,2014,2,87,98,1927,1,12,0,.448001692828344
57354,2014,2,81,12,1933,1,10,21285,.896003385656687
57355,2014,1,31,12,1983,1,10,26015,.690295366453534
57356,2014,2,61,12,1953,1,16,39022.5,.896003385656687
57357,2014,2,31,12,1983,1,15,21285,.896003385656687
57358,2014,1,61,12,1953,3,12,26015,.896003385656687
57359,2014,2,39,12,1975,1,12,26015,.896003385656687
57360,2014,1,84,12,1930,1,19,134817.4399,.448001692828344
57361,2014,2,54,12,1960,1,16,134817.4399,.896003385656687
57362,2014,1,26,12,1988,3,12,21285,.690295366453534
57363,2014,2,84,13,1930,1,16,0,.896003385656687
57364,2014,1,60,12,1954,2,16,134817.4399,.896003385656687
57365,2014,2,43,12,1971,1,16,47300,.690295366453534
57366,2014,1,65,12,1949,1,16,26015,.690295366453534
57367,2014,2,34,12,1980,2,19,134817.4399,.448001692828344
57368,2014,2,78,98,1936,1,8,0,.690295366453534
57369,2014,2,85,11,1929,1,14,10051.25,.448001692828344
57370,2014,2,73,10,1941,1,11,7686.25,.448001692828344
57371,2014,2,25,12,1989,1,15,15372.5,.448001692828344
57372,2014,2,30,12,1984,1,20,134817.4399,.896003385656687
57373,2014,2,46,12,1968,2,12,31927.5,.690295366453534
57374,2014,2,28,12,1986,2,14,17737.5,2.0708860993606
57375,2014,2,40,12,1974,2,12,13007.5,1.38059073290707
57376,2014,1,25,7,1989,2,12,3547.5,.690295366453534
57377,2014,1,55,12,1959,3,20,21285,2.68801015697006
57378,2014,2,19,12,1995,3,11,13007.5,.896003385656687
57379,2014,2,31,9,1983,3,10,5321.25,.448001692828344
57380,2014,1,33,12,1981,3,12,13007.5,3.45147683226767
57381,2014,1,27,12,1987,1,19,66220,1.34400507848503
57382,2014,1,62,12,1952,1,16,56760,.448001692828344
57383,2014,2,70,12,1944,1,17,56760,.896003385656687
57384,2014,1,58,12,1956,1,16,134817.4399,.896003385656687
57385,2014,2,54,12,1960,3,14,31927.5,2.0708860993606
57386,2014,2,50,13,1964,3,12,0,.896003385656687
57387,2014,2,36,12,1978,1,9,26015,1.38059073290707
57388,2014,2,34,12,1980,3,15,21285,.896003385656687
57389,2014,2,19,12,1995,3,12,39022.5,.896003385656687
57390,2014,2,39,13,1975,3,12,0,2.76118146581414
57391,2014,1,66,12,1948,3,15,39022.5,.896003385656687
57392,2014,2,73,12,1941,1,19,39022.5,.448001692828344
57393,2014,2,53,12,1961,1,12,21285,.690295366453534
57394,2014,1,41,12,1973,1,16,31927.5,.896003385656687
57395,2014,1,35,1,1979,2,17,236.5,.690295366453534
57396,2014,2,23,9,1991,1,13,5321.25,1.34400507848503
57397,2014,2,74,11,1940,1,10,10051.25,.448001692828344
57398,2014,2,36,12,1978,3,6,21285,.896003385656687
57399,2014,1,23,5,1991,2,10,2601.5,1.38059073290707
57400,2014,2,64,12,1950,1,18,39022.5,.896003385656687
57401,2014,2,39,3,1975,3,18,1655.5,.448001692828344
57402,2014,1,82,13,1932,1,20,0,1.38059073290707
57403,2014,1,50,12,1964,1,18,134817.4399,1.38059073290707
57404,2014,1,74,12,1940,1,16,31927.5,.896003385656687
57405,2014,2,45,12,1969,1,17,134817.4399,.896003385656687
57406,2014,1,47,12,1967,1,8,47300,.690295366453534
57407,2014,2,69,12,1945,1,12,13007.5,.690295366453534
57408,2014,1,36,12,1978,1,12,56760,.896003385656687
57409,2014,1,38,12,1976,1,15,66220,.896003385656687
57410,2014,2,42,12,1972,1,20,66220,.896003385656687
57411,2014,1,70,12,1944,1,18,66220,.896003385656687
57412,2014,1,70,12,1944,1,16,56760,1.34400507848503
57413,2014,2,53,12,1961,1,13,47300,.896003385656687
57414,2014,1,65,12,1949,1,12,31927.5,.896003385656687
57415,2014,1,29,12,1985,1,18,39022.5,1.38059073290707
57416,2014,1,28,1,1986,3,13,236.5,1.38059073290707
57417,2014,1,63,13,1951,1,15,0,2.0708860993606
57418,2014,2,35,12,1979,1,12,31927.5,1.38059073290707
57419,2014,2,35,5,1979,1,11,2601.5,1.38059073290707
57420,2014,2,50,12,1964,1,16,47300,.896003385656687
57421,2014,2,57,12,1957,1,12,26015,.448001692828344
57422,2014,1,40,12,1974,1,12,134817.4399,.690295366453534
57423,2014,2,32,12,1982,1,17,31927.5,1.38059073290707
57424,2014,2,30,12,1984,1,16,134817.4399,1.38059073290707
57425,2014,2,30,12,1984,1,16,39022.5,.896003385656687
57426,2014,1,49,12,1965,1,16,134817.4399,.896003385656687
57427,2014,2,58,12,1956,1,15,39022.5,1.38059073290707
57428,2014,2,24,12,1990,1,16,134817.4399,1.79200677131337
57429,2014,2,49,12,1965,1,16,134817.4399,2.24000846414172
57430,2014,1,66,13,1948,1,12,0,.896003385656687
57431,2014,1,43,12,1971,1,16,31927.5,.896003385656687
57432,2014,1,67,12,1947,3,20,134817.4399,1.38059073290707
57433,2014,2,69,12,1945,1,16,134817.4399,1.79200677131337
57434,2014,1,65,12,1949,1,15,39022.5,1.34400507848503
57435,2014,1,52,12,1962,1,12,134817.4399,.896003385656687
57436,2014,1,63,12,1951,1,16,134817.4399,.896003385656687
57437,2014,1,60,12,1954,1,13,134817.4399,2.0708860993606
57438,2014,2,20,98,1994,1,13,0,2.24000846414172
57439,2014,1,49,12,1965,1,16,134817.4399,.896003385656687
57440,2014,2,36,12,1978,1,18,66220,.896003385656687
57441,2014,1,23,98,1991,2,14,0,2.0708860993606
57442,2014,1,19,12,1995,1,10,134817.4399,1.34400507848503
57443,2014,1,57,12,1957,1,20,56760,1.79200677131337
57444,2014,2,33,11,1981,3,12,11233.75,.896003385656687
57445,2014,1,39,98,1975,3,6,0,.896003385656687
57446,2014,1,33,12,1981,3,12,26015,1.34400507848503
57447,2014,2,38,12,1976,2,15,15372.5,.448001692828344
57448,2014,2,57,12,1957,2,12,39022.5,2.0708860993606
57449,2014,1,23,3,1991,1,11,1655.5,1.34400507848503
57450,2014,2,46,12,1968,2,12,13007.5,1.34400507848503
57451,2014,2,23,1,1991,2,13,236.5,2.76118146581414
57452,2014,1,55,12,1959,2,12,39022.5,.690295366453534
57453,2014,2,22,12,1992,2,14,17737.5,.896003385656687
57454,2014,2,70,12,1944,2,18,13007.5,.448001692828344
57455,2014,1,27,12,1987,2,15,39022.5,2.0708860993606
57456,2014,2,58,12,1956,2,16,39022.5,2.0708860993606
57457,2014,2,55,12,1959,2,14,26015,2.0708860993606
57458,2014,2,36,12,1978,2,20,39022.5,.690295366453534
57459,2014,2,65,13,1949,1,12,0,.448001692828344
57460,2014,2,64,12,1950,1,16,66220,.448001692828344
57461,2014,2,41,12,1973,1,12,17737.5,.896003385656687
